Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link,Description
"portal inmobiliario","Huechuraba","14-05-2020","House","Propiedades usadas","220 m²","3","3","3","6.15 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5611469-excelente-casa-gran-conectividad-oa-uda#position=38&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","descripción excelente casa dentro de condominio. gran conectividad a pasos de vías principales cercana a colegio comercio y servicios. 1er piso: hall de distribución; living comedor; bodega; baño de visita; home office o dormitorio; cocina amoblada y equipada; gran logia techada y cerrada. 2do piso; dormitorio principal en suite con walk in closet; dos dormitorios con closet; baño completo. exteriores: gran terraza techada con quincho; estacionamiento descubierto para tres vehiculos. características propiedad comedor de diario lavadero interior terraza con techo cocina amoblada cocina equipada características comunidad accesos controlados citófono estacionamiento de visitas"
"portal inmobiliario","Huechuraba","23-04-2020","House","Propiedades usadas","165 m²","4","4","3","6 UF","https://www.portalinmobiliario.com/MLC-524432689-casa-en-venta-el-guanaco-norte-_JM#position=23&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","descripción guanaco norte/ del manantial amplia casa 3 pisos aislada y en condominio 128 / 220 m2 4 dormitorios walk in closet 2 baños completos principal en suite cocina amoblada living comedor separados con salida a terraza mansarda acondicionada para dormitorio sala de juegos pieza de lavado estacionamiento para 2 vehículos juegos infantiles conserjería 24 horas excelente conectividad próximo a comercio y servicios."
"portal inmobiliario","Huechuraba","12/5/2020","House","Propiedades usadas","180 m²","4","3","2","5.75 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5574723-propiedades-jhj-vende-hermosa-casa-dentro-de-condominio-excelente-conectividad-uda#position=3&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","descripción hermosa casa de tres pisos aislada y muy bien mantenida ubicada al interior del condominio primer piso: living comedor separados baño de visitas cocina amoblada comedor diario totalmente equipada con encimera horno eléctrico y campana logia cerrada segundo piso: dormitorio en suite con walk in closet aire acondicionado mas dos dormitorios uno también con aire acondicionado ambos con closet y baño completo tercer piso. gran sala de estar dormitorio con closet. patio : amplia terraza cerrada para disfrutar en familia con bar y grandes ventanales que dan hacia el jardín que tiene pasto sintético rodeados de arbustos rosales . estacionamiento para dos autos condominio cuenta con sala multiuso piscina juegos para niños y estacionamientos de visita seguridad controlada las 24 horas cercana a colegios supermercados y locomoción."
"portal inmobiliario","Huechuraba","18-04-2020","House","Propiedades usadas","174 m²","6","4","2","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5565280-excelente-conectividad-colegios-comercio-dn-uda#position=26&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","descripción excelente casa dentro de condominio; gran conectividad cercana a colegio comercio y locomoción. 1er piso: hall de acceso; living comedor separados; cocina amoblada; baño de visita; escritorio; dormitorio con baño. 2do piso: dormitorio principal en suite con walk in closet; dos dormitorios con closet; baño completo. 3er piso: dos dormitorios. condominio con accesos controlados; seguridad 24/7; piscina; areas verdes características comunidad accesos controlados estacionamiento de visitas piscina sala de eventos"
"portal inmobiliario","Huechuraba","26-06-2020","House","Propiedades usadas","220 m²","4","3","2","6.7 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5684819-avenida-el-sauce-1340-uda#position=11&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","descripción casa pedro fontova con aislación térmica dentro de condominio seguridad controlada las 24 horas con juego infantiles estacionamiento de visitas y áreas verdes a pasos de américo vespucio norte cercana a colegios strip center y supermercados distribución: primer piso acceso y entrada de autos c hall de acceso baño de visitas living comedor con salida al patio. amplio patio con piscina y riego automático. amplia cocina con piso de porcelanato muebles con cubierta de granito y comedor de diario sala de estar o dormitorio y baño logia con salida al exterior bodega segundo piso dormitorio principal en suite walking closet sala de estar baño con porcelanato en piso y muros y luz natural 2 dormitorios amplios todas las ventanal termopanel. vende sus dueños 982725959 942396727"
"portal inmobiliario","Huechuraba","7/7/2020","House","Propiedades usadas","185 m²","4","3","2","5.57 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5707475-condominio-la-liguria-guanaco-norte-casa-interior-uda#position=2&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","descripción se vende hermosa casa de 3 pisos aislada ubicada al interior de condominio cercana a colegios supermercados y locomoción. primer piso: living comedor separados baño de visitas cocina amoblada y equipada con encimera horno eléctrico y campana lavadero o logia cerrada y techada segundo piso: dormitorio en suite con walk in closet (c/aire acondicionado) más 2 dormitorios con closet y baño completo. tercer piso: gran sala de estar y dormitorio con closet. exterior: amplia terraza techada bodega jardín con césped. estacionamiento para dos autos. condominio cuenta con sala multiuso piscina juegos para niños áreas verdes y estacionamientos de visita. accesos controlados 24/7. contribuciones: $89.000 gastos comunes: $52.000"
"portal inmobiliario","Huechuraba","16-04-2020","House","Propiedades usadas","210 m²","4","3","2","187.000.000 $","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5560565-casa-remodelada-completamente-cercana-a-pedro-fontova-uda#position=32&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","descripción casa remodelada cercana a supermercados colegios y locales comerciales casa moderna de 3 pisos primer piso halll de entrada living comedor separado con acceso a patio y terraza linda cocina remodelada estilo americana con logia baño de visitas segundo piso 3 habitaciones 1 dormitorio principal en suite con baño remodelado con jacuzzi aire acondicionado 2 habitaciones amplias con closeth que comparten un baño tercer piso cuenta con cuarto dormitorio con walkin closet o gran sala de estar exterior linda piscina con terraza y quincho estacionamiento para 3 vehiculos emplazada en condominio con seguridad 24/7 accesos controlados contacatar a mariela morales fono +56 977996607 mail marielamorales@mycgestion.cl"
"portal inmobiliario","Huechuraba","7/7/2020","House","Propiedades usadas","220 m²","4","4","2","6.69 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5707075-el-sauce-pedro-fontova-4d3b-140220-m2-uda#position=4&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","descripción excelente casa de 2 pisos sólida con aislación termica no perimetral en condomnio muy seguro condominio cerrado con seguridad controlada las 24 horas con juego infantiles estacionamiento de visitas y áreas verdes a pasos de américo vespucio norte cercana a colegios strip center y supermercados distribución: entrada de autos con adoquines con espacio para 2 o 3 autos. primer piso hall de acceso baño de visitas living comedor semi separados con salida a jardín terraza con techo y quincho. amplia cocina con piso de porcelanato muebles con cubierta de granito y comedor de diario dormitorio y baño amplia logia con salida al exterior segundo piso dormitorio principal en suite walking closet baño con porcelanato en piso y muros y luz natural sala de estar 2 dormitorios de similar tamaño con amplios closets segundo baño completo con luz natural gastos comunes $80.000 contribuciones $150.000 características propiedad comedor de diario despensa escritorio lavadero interior pieza de servicio riego automático sala de estar cocina amoblada cocina equipada"
"portal inmobiliario","Huechuraba","4/5/2020","House","Propiedades usadas","298 m²","4","4","2","7 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5591466-el-torreon-con-piscina-uda#position=19&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","descripción excelente casa dentro de condominio con accesos controlados cercana a colegios supermercados y comercio en general. buena conectividad. primer piso : hall de acceso living y comedor separados cocina amoblada y equipada comedor de diario baño de visita. loggia techada y cerrada. segundo piso : dormitorio principal en suite con walking closet dos dormitorios baño completo. tercer piso : dormitorio baño completo y sala de estar. terraza techada piscina jardín formado con riego automático. estacionamiento para dos autos. para visitas contactar a: sissi baginsky m./cel. 973050079 justa zubia t. /cel. 973050004 terminaciones piso baños: baldosín cerámico piso dormitorios: alfombra techos: teja suministros agua caliente: calefón características propiedad antejardín comedor de diario living comedor separado piscina portón eléctrico riego automático sala de estar terraza con techo cocina amoblada cocina equipada hall características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas juegos infantiles"
"portal inmobiliario","Huechuraba","12/5/2020","House","Propiedades usadas","190 m²","6","3","2","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608609-casa-aislada-en-condominio-a-pasos-de-locomocion-uda#position=1&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","descripción amplia casa ideal para familia numerosa en condominio muy tranquilo. piso1: recibos living comedor separados escritorio baño de visitas cocina iluminada amplia y cerrada logia patio trasero quincho y terraza iluminada. piso 2: dormitorio principal con waking closet 2 dormitorios amplios y otro baño completo. piso 3: 2 dormitorios con closet amplia e iluminada sala de estar con aire acondicionado bodega. condominio con mucha área verde juegos infantiles piscinas y zonas recreativas. a pasos de locomoción y comercio no la dejes pasar!! terminaciones piso baños: cerámica piso dormitorios: alfombra techos: teja suministros agua caliente: calefón calefacción: otro características propiedad antejardín comedor de diario despensa escritorio lavadero exterior living comedor separado patio de servicio pieza de planchado pieza de servicio quincho sala de estar terraza con techo cocina amoblada cocina equipada hall características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas juegos infantiles piscina quincho sala de eventos gastos contribuciones: $ 92.000 gastos comunes: $ 60.000 otros suministros internet señal satelital teléfono tv cable wi-fi"
"portal inmobiliario","Huechuraba","11/5/2020","House","Propiedades usadas","191 m²","4","4","1","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5606556-amplia-casa-en-condominio-que-no-paga-gastos-comunes-uda#position=7&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","descripción casa muy amplia ubicada en sector muy tranquilo del sector a pasos de importante colegio. piso 1: living comedor separados en amplios espacios baño de visitas cocina amoblada y equipada logia y bodega. piso 2 dormitorio principal en suite y con waking closet 2 amplios dormitorios y otro baño. piso 3: enorme sala de estar y otra suite con closet. patio formado con terraza techada quincho espacio para piscina patio de servicio antejardin riego automático. ideal para familia grande. terminaciones piso baños: cerámica piso dormitorios: piso flotante techos: teja suministros agua caliente: caldera calefacción: otro características propiedad antejardín despensa escritorio lavadero exterior living comedor separado patio de servicio pieza de planchado portón eléctrico quincho riego automático sala de estar terraza con techo cocina amoblada cocina equipada hall portón automático características comunidad áreas verdes juegos infantiles gastos contribuciones: $ 70.000 otros suministros internet señal satelital teléfono tv cable wi-fi"
"portal inmobiliario","Huechuraba","14-05-2020","House","Propiedades usadas","200 m²","5","3","3","5.59 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5573900-linda-casa-de-3-pisos-en-condominio-bien-mantenida-excelente-ubicacion-uda#position=36&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","descripción casa en sector muy tranquilo seguridad 24/7 cercana a colegios locomoción supermercados mall plaza norte y comercio en general. primer piso: hall de acceso oficina o pieza de servicio living y comedor separados con piso flotante baño de visitas cocina amoblada y equipada loggia. segundo piso: dormitorio principal en suite con walking closet 2 dormitorios y segundo baño completo. todo alfombrado. tercer piso: 2 dormitorios mas amplia sala de estar bodega y aire acondicionado. todo alfombrado. exteriores: gran antejardin terraza con pergola barbecue estacionamiento para 3 autos."
"portal inmobiliario","Huechuraba","5/5/2020","House","Propiedades usadas","230 m²","3","3","2","5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5593753-berta-correa-los-libertadores-uda#position=18&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","descripción casa muy bien mantenida en condominio muy tranquilo y muy bien ubicado- piso 1: recibos living comedor sala de estar u oficina baño visitas cocina amplia amoblada y equipada. logia cerrada y amboblada. terraza techada piscina. estacionamiento para 2 vehículos. piso 2: dormitorio principal en suite y con waking closet 2 dormitorios amplios y un tercer baño. condominio con gran seguridad 7/24 quincho piscinas áreas verdes juegos infantiles sala de eventos y estacionamiento de visitas terminaciones piso baños: cerámica piso dormitorios: piso flotante techos: teja suministros agua caliente: calefón calefacción: otro características propiedad antejardín despensa escritorio lavadero exterior living comedor separado patio de servicio piscina riego automático sala de estar terraza con techo cocina amoblada cocina equipada hall características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas juegos infantiles multicancha piscina quincho sala de eventos gastos contribuciones: $ 90.000 gastos comunes: $ 50.000 otros suministros internet señal satelital teléfono tv cable wi-fi"
"portal inmobiliario","Huechuraba","4/7/2020","House","Propiedades usadas","200 m²","4","3","2","6.89 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5703484-amplios-espacios-interiores-calefaccion-central-altos-del-carmen-condominio-uda#position=7&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","descripción 3d + 3b + dormitorio servicios + living y comedor + cocina con comedor de diario + logia cerrada + sala de estar o escritorio + terraza con pergola y parrilla + termopaneles en segundo piso + calefacción central gran parque interior privado con juegos infantiles zonas de recreación gimnasio y cancha de tenis es lo que ofrece este particular condominio llamado club altos del carmen ubicado en la mejor zona de huechuraba y frente al strip center sta. isabel con todo  a pasos de la locomoción colectiva y colegio a 10 minutos. seguridad acceso por conserjería cada sub_ condominio por acceso de portón eléctrico con claves. único en el sector este recinto permite una vida al aire libre segura y muy bien cuidada. ubicación nor oriente zona de juegos y plaza en cada sub condominio. 141/200 mt2. descripción casa aislada de dos pisos antejardín porche de entrada hall de acceso y distribución decorado piso con cerámicas. living y comedor con salida a terraza equipada con pérgola y parrilla muy luminoso por su orientación nororiente. sala de estar o escritorio y baño completo de servicios o visita. todo el 1er nivel con piso flotante. cocina amoblada y equipada con horno empotrado y cocina encimera salida a logia techada y dormitorio de servicios. segundo piso dormitorio principal en suite con amplios closet y baño con shoower door balcón exclusivo. dos dormitorios de niños cada uno con closet mallas seguridad niños en ventana baño completo con separación de ambientes de lavamanos y wc. todo el segundo piso con piso flotante de reciente mejora y con ventanas termo paneles de aluminio. jardín interior con riego automático pérgola y terraza acompañada de parrilla. condomino conserjería las 24 hrs. juegos infantiles en dos zonas cancha de tenis y gimnasio seguridad interior estacionamientos de visitas grandes y muy bien cuidadas áreas verdes ideal para trotar y hacer deporte vista del entorno rodeada de naturaleza. gc: $65.000 contribuciones: $186.000 terminaciones piso baños: cerámica piso dormitorios: piso flotante techos: teja suministros agua caliente: calefón calefacción: caldera características propiedad alarma antejardín comedor de diario despensa escritorio riego automático sala de estar terraza con techo cocina amoblada cocina equipada hall portón automático características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas gimnasio juegos infantiles multicancha gastos contribuciones: $ 186.000 gastos comunes: $ 65.000 otros suministros internet teléfono tv cable wi-fi"
"portal inmobiliario","Huechuraba","6/4/2020","House","Propiedades usadas","200 m²","4","4","2","6.49 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5545672-impecable-completamente-refaccionada-en-condominio-uda#position=41&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","descripción excelente propiedad completamente refaccionada ( pintura pisos jardin) en condominio a pasos de pedro fontova cercana a multiples servicios colegios supermercados!!! primer piso: hall de entrada baño de visita living comedor separados cocina amoblada y equipada con comedor de diario logia cerrada y techada. segundo piso: tres dormitorios uno de ellos en suite segundo baño completo. tercer piso: gran sala de estar dormitorio en suite. terraza con pergola estacionamiento con adoquines riego automático barbecue. terminaciones piso baños: cerámica piso dormitorios: piso flotante techos: teja características propiedad antejardín comedor de diario riego automático sala de estar terraza con techo cocina amoblada cocina equipada hall características comunidad accesos controlados áreas verdes circuito cerrado de tv juegos infantiles gastos contribuciones: $ 80.000 gastos comunes: $ 45.000"
"portal inmobiliario","Huechuraba","25-05-2020","House","Propiedades usadas","220 m²","4","2","2","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5629263-del-manantial-0-uda#position=28&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","descripción amplia casa vendo disponible entrada de autos casa de 2 pisos solida / construcción de concreto completa hall de entrada living comedor. salidas a terraza techada y cerrada a jardín formado todo en buen estado de conservación cocina completa equipada comedor de diario logia en segundo piso 3 dormitorios y 1 baños y sala de estar disponible!! contacto para visitas y mas detalles!!"
"portal inmobiliario","Huechuraba","12/5/2020","House","Propiedades usadas","200 m²","4","3","2","5.6 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608769-en-condominio-no-perimetral-uda#position=48&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","descripción amplia casa de 3 pisos en condominio. piso uno: hall de entrada living comedor separados amplia cocina iluminada logia baño de visitas. gran terraza y jardín formado. piso dos:dormitorio principal en suite con walking closet 2 amplios dormitirios y baño completo. piso tres: gran sala de estar y otro dormitorio. ubicada en condominio muy tranquilo y seguro. terminaciones piso baños: cerámica piso dormitorios: piso flotante techos: teja suministros agua caliente: calefón calefacción: otro características propiedad alarma antejardín comedor de diario despensa escritorio lavadero exterior living comedor separado patio de servicio riego automático sala de estar terraza con techo cocina amoblada cocina equipada hall características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas juegos infantiles multicancha piscina quincho sala de eventos gastos contribuciones: $ 98.000 gastos comunes: $ 58.000 otros suministros internet señal satelital teléfono tv cable wi-fi"
"portal inmobiliario","Huechuraba","24-04-2020","House","Propiedades usadas","169 m²","3","3","3","6 UF","https://www.portalinmobiliario.com/MLC-524477653-casa-en-venta-el-guanaco-norte-_JM#position=22&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","descripción fpv3803 distribución: primer piso:hall de entrada living - comedor juntos escritorio o sala de estar en primer piso baño de visita cocina amoblada y equipada con espacio para comedor de diario amplia logia. segundo piso: 3 dormitorios principal en suite 2 baños completos. terminaciones: living - comedor con piso flotante alfombra en dormitorios y sala de estar cubierta muebles de cocina granito ventanas termopanel. exterior: estacionamiento descubierto para 2 autos terraza techada."
"portal inmobiliario","Huechuraba","3/7/2020","House","Propiedades usadas","237 m²","5","5","3","6.95 UF","https://www.portalinmobiliario.com/MLC-535322732-casa-en-venta-altos-del-valle-_JM#position=8&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","descripción flt1725 casa en condominio haras de huechuraba 2 frente a plaza del condominio y cercana a colegios centros comerciales y áreas verdes. la propiedad se desarrolla en dos pisos. en el primer nivel cuenta con hall de acceso living y comedor en l con salida terraza y patio cocina moderna amoblada equipada con horno eléctrico cocina por inducción eléctrica y a gas espacio para lavavajillas y salida a patio de servicio. dormitorio principal en suite con walk in closet y tina de hidromasaje con salida al patio. además cuenta con un segundo dormitorio en suite más pequeño cercano al acceso que puede ser usado como escritorio o pieza de servicio o baño de visita. en segundo nivel tiene tres dormitorios y un baño. 2 estacionamientos junto al acceso termopanel en todas las ventanas algunos blindados y los del segundo piso con filtro uv persianas de pvc en ventanas toldo retráctil en terraza riego automático instalado alarma. condominio con seguridad y control de acceso permanente."
"portal inmobiliario","Huechuraba","7/5/2020","House","Propiedades usadas","100 m²","3","3","4","4.775 UF","https://www.portalinmobiliario.com/MLC-525812993-casa-en-condominio-en-comuna-de-huechuraba-_JM#position=14&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","descripción casa de dos pisos pareada con orientación sur poniente oriente 3 dormitorios 4 baños living - comedor cocina equipada loggia patio techado 4 estacionamientos. cercano a supermercados colegio y excelente conectividad. contribuciones $70.000."
"portal inmobiliario","Huechuraba","15-04-2020","House","Propiedades usadas","180 m²","4","3","3","5.7 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5559993-huechuraba-uda#position=33&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","descripción linda casa de 3 pisos aislada ubicada en interior de condominio primer piso living comedor baño de visita cocina equipada y amoblada con encimera horno electrico y campana logia cerrada y techada. segundo piso dormitorio en suite con walkin closet y aire acondicionado mas dos dormitorios con closet que comparten otro baño. tercer piso un dormitorio con gran sala de estar exterior amplia terraza transformada en sala de estar o sala para eventos y bar imteresados coordinar con mariela morales fono +56 9 77996607 mail marielamorales@mycgestion.cl"
"portal inmobiliario","Nunoa","15-05-2020","Aparment","Propiedades usadas","105 m²","3","2","1","185.000.000 $","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5613469-jorge-washington-plaza-nunoa-uda#position=47&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee","descripción excelente departamento con orientación nor – poniente en 2 º piso. estacionamiento y bodega. gastos comunes $ 130.000 / contribuciones $ 120.000 dormitorio principal en suite. piso flotante en living-comedor y dormitorios. cocina y baños cerámica. todos los dormitorios muy amplios con closet cocina full amoblada y equipada .amplia logia para lavadora y secadora. sin calefacción. áreas comunes:  quincho sala de eventos gimnasio lavandería . estacionamiento de visitas. seguridad 24 / 7 con conserjería. cámaras de seguridad. características propiedad alarma loggia cocina amoblada cocina equipada portón automático características comunidad accesos controlados circuito cerrado de tv citófono estacionamiento de visitas gimnasio portón eléctrico quincho sala de eventos gastos contribuciones: $ 120.000 gastos comunes: $ 180.000 estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Nunoa","17-05-2020","Aparment","Propiedades usadas","105 m²","3","2","1","6.49 UF","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5615344-jorge-washington-gerona-uda#position=45&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee","descripción excelente departamento con orientación nor – poniente en 2 º piso. edificio de 13 º pisos. edificio año 2010 estacionamiento . sin bodega gastos comunes $ 110.000 / contribuciones $ 112.000 dormitorio principal en suite. piso flotante en living-comedor. alfombra en dormitorios. cocina y baños cerámica. cocina amoblada y equipada logia. calefacción por radiadores. áreas comunes: piscina quincho sala de eventos gimnasio lavandería. estacionamiento de visitas. seguridad 24 / 7 con conserjería. cámaras de seguridad. terminaciones piso baños: cerámica piso dormitorios: alfombra características propiedad alarma loggia cocina amoblada cocina equipada portón automático características comunidad accesos controlados circuito cerrado de tv citófono estacionamiento de visitas gimnasio piscina portón eléctrico quincho sala de eventos gastos gastos comunes: $ 110.000 estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Nunoa","10/6/2020","Aparment","Propiedades usadas","110 m²","3","2","1","190.000.000 $","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5658517-ubicacion-chile-espana-con-simon-bolivar-3-dormitorios-2-banos-muy-bien-cuidado-uda#position=29&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee","descripción año construcción: 2009 edificio cuenta con: piscina quincho sala de cine salón de eventos depto: modelo mas grande del edificio ubicación: cercano a metro chile españa (a un costado del supermercado) orientación: - 1 estacionamiento - 1 bodega (amplia y cuenta con repisas) gastos comunes: $ 120.000 a $ 160.000 (verano-invierno) contribuciones $ 130.000 (trimestral) dcg propiedades características propiedad comedor de diario hall loggia cocina amoblada cocina equipada estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Nunoa","15-05-2020","Aparment","Propiedades usadas","106 m²","3","3","2","195.000.000 $","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5614262-enrique-richard-3344-uda#position=46&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee","descripción maravilloso depto en ñuñoa consta de hall de acceso 3 dormitorios  3 bañosgran cocina con loggia  living comedor con salida a terraza dos estacionamientos y bodega. a pasos del centro comercial y cultural de la comuna de nuñoa cercano a colegios  servicios y principales vias de circulacion peatonal y vial gran conectividad. departamento se encuentra desocupado entrega inmediata zona de alta demanda y plusvalía. se recibe ofertas contacto whatsap: +569 930670403 francisco osés follmer terminaciones piso baños: cerámica piso dormitorios: piso flotante suministros agua caliente: caldera características propiedad comedor de diario hall loggia cocina amoblada portón automático características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas sala de eventos gastos gastos comunes: $ 180.000 estacionamientos y bodegas estacionamientos: 2 bodegas: 1"
"portal inmobiliario","Nunoa","30-03-2020","Aparment","Propiedades usadas","115 m²","4","2","1","6.7 UF","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5534098-duble-almeyda-con-campo-de-deporte-uda#position=11&type=item&tracking_id=501fd201-9464-4868-8101-a7a15fe58404","descripción se vende... oferta unica espectacular execlenet ubicacion a 2 cuadras del metro supermercados comercio en el corazon de ñuñoa muy buena conectividad. dpto. en 2do piso orientacion sur oriente recibos juntos iluminados 2 terrazas 4 dormitios piso alfombra 2 baños con cerámica de muro a muro cocina americana amoblada y equipada con logia para incorporar lavadora y secadora año 2009. el edificio cuenta con 12 pisos acceso controlado 24/7 cámaras estacionamientos de visitas lavanderia gimnasio piscina quincho salon de eventos excelente  area de juegos infantiles gastos comunes $140.000 aprox.- terminaciones piso baños: cerámica piso dormitorios: alfombra características propiedad cocina americana comedor de diario loggia cocina amoblada cocina equipada características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas gimnasio juegos infantiles piscina portón eléctrico quincho sala de eventos gastos gastos comunes: $ 140.000 estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Nunoa","3/7/2020","Aparment","Propiedades usadas","112 m²","3","2","1","6 UF","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5697426-montenegro-189-uda#position=10&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee","descripción excelente departamento en primer piso con patio finas terminaciones vista asegurada orientación oriente 3 dormitorios principal en suite y walking closet logia 1 estacionamientos y 1 bodega ubicación privilegiada sector residencial y consolidado a pasos de irarrázabal departamento silencioso y cálido buena distribución de espacios cercano a centros educacionales comerciales supermercados áreas verdes y a todo lo necesario para una buena calidad de vida. excelente conectividad. seguridad 24hrs. acceso controlado (conserjería) ascensores. características propiedad comedor de diario características comunidad estacionamiento de visitas piscina sala de eventos gastos contribuciones: $ 87.133 gastos comunes: $ 95.000 estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Nunoa","14-05-2020","Aparment","Propiedades usadas","106 m²","4","2","1","120.000.000 $","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5612338-villa-olimpica-uda#position=48&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee","descripción se vende estupendo departamento duplex recién remodelado orientación oriente dormitorios. excelente ubicación y conectividad a tan sólo pasos del metro ñuble frente a supermercado y comercio en general distribución: 1 nivel. living comedor con salida a terraza cocina americana 1 dormitorio 1 baño 2 nivel: 3 dormitorios 1 baño estacionamiento de uso y goce ggcc $25.000 app incluye agua terminaciones piso baños: cerámica piso dormitorios: cerámica características propiedad reja en ventanas gastos gastos comunes: $ 25.000 estacionamientos y bodegas estacionamientos: 1"
"portal inmobiliario","Nunoa","30-03-2020","Aparment","Propiedades usadas","110 m²","3","3","2","169.000.000 $","https://www.portalinmobiliario.com/MLC-522930916-departamento-en-venta-portal-nunoa-_JM#position=9&type=item&tracking_id=501fd201-9464-4868-8101-a7a15fe58404","descripción amplio departamento ubicado en zona residencial de ñuñoa con 3 dormitorios prinicpal en suite 2 baños completos más pieza y baño de servicio. tiene una terraza de buen tamaño con salida al living-comedor y dormitorio principal lindos jardines y el departamento cuenta con 1 estacionamiento subterráneo una bodega que es la más grande del edificio y estacionamientos de visita. verónica guzmán 942329307"
"portal inmobiliario","Nunoa","14-06-2020","Aparment","Propiedades usadas","100 m²","3","2","1","175.000.000 $","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5663302-holanda-3235-uda#position=26&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee","descripción impecable departamento en cuarto piso la mejor orientaciòn oriente. cercano campus universidad catòlica  supermercado  locomociòn . gastos comunes $150.000 aprox. constribuciones $120.000 estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
