Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link,Description
"portal inmobiliario","Huechuraba","1/6/2020","House","Propiedades usadas","200 m²","4","4","2","6.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5641860-pedro-fontova-guanaco-norte-uda#position=25&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción EXCELENTE Y AMPLIA CASA DENTRO DE CONDOMINIO! Refaccionada recientemente pisos pintura cocina y jardín. Piso 1: Amplio living comedor separado cocina logia y baño de visitas. Piso 2: Dormitorios principal en suite 2 dormitorios que comparten baño. Piso 3: Espaciosa sala de estar 4to dormitorio en suite. Cómodo y acogedor patio con riego automático cuenta con terraza y quincho. Estacionamiento con adoquines. Ubicada dentro de Condominio con acceso controlado y circuito de cámaras áreas verdes y juegos infantiles. Terminaciones Piso baños: cerámica Piso dormitorios: piso flotante Techos: teja Sector residencial tranquilo cercana a colegios supermercados strip center y Alameda de Pedro fontova. Para mayor información y visitas comunicarse con: María Paz Meza Gutiérrez - Gestor Inmobiliario +56 9 79892767 mpmeza@yovendopropiedades.cl"
"portal inmobiliario","Huechuraba","12/5/2020","House","Propiedades usadas","200 m²","4","4","2","6.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5609114-frente-colegio-saint-joseph-uda#position=46&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción Casa aislada en condominio como nueva recién remodelada. Frente de colegio supermercado y comercio. Piso 1: Living comedor separados cocina remodelada completa logia baño de visitas. Piso 2: Dormitorio principal en suite más 2 amplios dormitorios y un baño completo. Piso 3: Amplia sala de estar y un cuarto dormitorio en suite. Jardín formado amplio quincho y terraza. Grandes espacios. Estacionamiento para 2 autos. Condominio muy seguro con áreas verdes y juegos infantiles Te encantará!! Terminaciones Piso baños: cerámica Piso dormitorios: piso flotante Techos: teja Suministros Agua caliente: calefón Calefacción: otro Características propiedad antejardín comedor de diario despensa escritorio lavadero exterior living comedor separado patio de servicio quincho riego automático sala de estar terraza con techo cocina amoblada cocina equipada hall Características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas juegos infantiles Otros suministros internet señal satelital teléfono tv cable wi-fi"
"portal inmobiliario","Huechuraba","12/5/2020","House","Propiedades usadas","130 m²","3","2","2","4.525 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5607339-casa-huechuraba-condominio-lombardia-berta-correa-uda#position=4&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Linda y cómoda casa de 2 pisos la propiedad se encuentra dentro de condominio muy seguro con conserjería 24 horas áreas verdes sala de eventos y piscina. Hall acceso living y comedor amplia cocina con estar y/o comedor de diario 3 dormitorios y 2 baños principal en suite. Cuenta con logia cerrada y techada terraza techada y quincho. También tiene en antejardín espacio para 2 estacionamientos. La propiedad se encuentra cercana a colegios comercio supermercados movilización con conectividad a metro. Excelente ubicación barrio residencial. Gastos comunes $45.000.- Solicite su visita a Daniela Pezoa Whatsapp +56998714011. Entra directo a : https://wa.me/56998714011 Terminaciones Piso baños: cerámica Piso dormitorios: piso flotante Suministros Agua caliente: calefón Características propiedad antejardín comedor de diario lavadero exterior quincho terraza con techo cocina amoblada cocina equipada hall Características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas juegos infantiles piscina quincho sala de eventos Gastos Gastos comunes: $ 45.000 Otros suministros internet teléfono tv cable"
"portal inmobiliario","Huechuraba","21-06-2020","House","Propiedades usadas","164 m²","4","3","2","5.99 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5675685-como-nueva-dentro-condominio-oa-uda#position=17&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción LINDA CASA MANTENIDA COMO NUEVA; DENTRO DE CONDOMINIO CON EXCELENTE CONECTIVIDAD A PASOS DE LOCOMOCIÓN COLEGIOS Y SUPERMERCADOS. PRIMER PISO: HALL DE ENTRADA LIVING COMEDOR SEPARADOS BAÑO DE VISITAS COCINA CON CUBIERTA DE GRANITO COMEDOR DE DIARIO EQUIPADA CON ENCIMERA HORNO Y CAMPANA AMOBLADA EN BASES Y MUROS LOGIA TECHADA Y CERRADA. SEGUNDO PISO: DORMITORIO PRINCIPAL EN SUITE; DOS DORMITORIOS; BAÑO COMPLETO. TERCER PISO: DORMITORIO CON MALETERO; GRAN SALA DE ESTAR ANTE JARDÍN Y JARDÍN FORMADOS PISCINA CON REJA DE PROTECCIÓN QUINCHO TERRAZA TECHADA. ESTACIONAMIENTO PARA TRES AUTOS! Características propiedad living comedor separado piscina quincho sala de estar terraza con techo cocina amoblada cocina equipada hall Características comunidad accesos controlados"
"portal inmobiliario","Huechuraba","17-05-2020","House","Propiedades usadas","160 m²","5","3","3","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5615304-en-condominio-frente-a-plaza-con-juegos-infantiles-uda#position=33&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción Casa interior en Guanaco Norte Condominio Cerrado cuenta con 2 piscinas Club House Seguridad y guardia las 24 horas cerco eléctrico cámaras de seguridad estacionamiento de visita juegos infantiles Gastos comunes aproximados $40.000 Casa de 3 pisos de material solido aislada. Características 1er Piso Estacionamiento para dos autos Hall de entrada oficina living y comedor separado con cocina y comedor de diario. Baño de visitas Patio trasero con terraza con pérgola y jardín formado logia quincho. 2do Piso Dos dormitorios y baño amplio más pieza principal en suite con walking closet. 3er Piso Con dos dormitorios con closet sala de estar bodega y aire acondicionado. Nota El metraje es aproximado y sujeto a cambios 100-016"
"portal inmobiliario","Huechuraba","9/6/2020","House","Propiedades usadas","219.5 m²","4","3","2","6.69 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5657288-dentro-de-condominio-cerca-de-colegios-y-comercio-ga-uda#position=21&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción INCREIBLE PROPIEDAD CERCA DE COLEGIOS SUPERMERCADOS TRANQUILIDAD Y SEGURIDAD 24/7 PRIMER PISO: HALL DE ENTRADA; LIVING Y COMEDOR PISO FLOTANTE; COCINA AMOBLADA Y EQUIPADA COMEDOR DE DIARIO; LOGGIA TECHADA; CUARTO DORMITORIO O ESCRITORIO; BAÑO COMPLETO; DORMITORIO PRINCIPAL EN SUITE CON WALK IN CLOSET. SEGUNDO PISO: GRAN SALA DE ESTAR; BAÑO COMPLETO; TRES DORMITORIOS. EXTERIOR; PISCINA; JARDIN FORMADO; TERRAZA TECHADA ILUMINADA; ESTACIONAMIENTO PARA DOS AUTOS."
"portal inmobiliario","Huechuraba","11/5/2020","House","Propiedades usadas","192 m²","4","3","3","5.6 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5606780-casa-en-condominio-no-prerimetral-uda#position=6&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Amplia casa de 3 pisos en condominio muy tranquilo. Piso 1: Todo con cerámica recibos Living-comedor separados baño visitas cocina amplia amoblada y equipada logia  terraza y hermoso jardín armado. Piso 2: Todo alfombrado Dormitorio principal en suite con Walk in closet 2 dormitorios amplos y un baño completo. Piso 3: Todo alfombrado 4° dormitorio y una muy grande sala de estar. Estacionamiento hasta para 4 vehículos. Condominio con excelente seguridad piscinas salón de eventos quincho áreas verdes juegos infantiles y estacionamientos de visitas. A pasos de locomoción muy cerca de colegios y comercio. Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Techos: teja Suministros Agua caliente: calefón Calefacción: otro Características propiedad antejardín comedor de diario despensa escritorio lavadero exterior living comedor separado patio de servicio sala de estar cocina amoblada hall Características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas juegos infantiles multicancha piscina quincho sala de eventos Gastos Contribuciones: $ 112.000 Gastos comunes: $ 55.000 Otros suministros internet señal satelital teléfono tv cable wi-fi"
"portal inmobiliario","Huechuraba","25-05-2020","House","Propiedades usadas","240 m²","5","4","2","7 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5629203-del-molino-7000-uda#position=29&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción Amplia Casa en Condominio vendo Disponible Condominio Cerrada con plazas Entrada de autos casa de 3 pisos Solida / construcción de concreto completa Hall de entrada Living Comedor separado. Salidas a Jardín formado Con piscina / Terraza con techo Madera Todo en Buen estado de conservación Cocina completa equipada comedor de diario Logia Baño de Visitas En segundo Piso 3 dormitorios y 2 baños principal en suite con Wolking Closets Tercer Piso 2 dormitorios y sala de estar con 2 baño Gasto Comunes $40.000 promedio Disponible!! Contacto para Visitas y mas Detalles!! Características propiedad antejardín comedor de diario despensa lavadero exterior piscina quincho Características comunidad accesos controlados áreas verdes estacionamiento de visitas juegos infantiles"
"portal inmobiliario","Huechuraba","8/5/2020","House","Propiedades usadas","172 m²","6","4","2","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5601619-santa-marta-uda#position=13&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Casa en venta en Huechuraba. Propiedad se ubica en Condominio entre Guanaco Norte con Santa Marta de Huechuraba cercana a colegio Grace Collegue Boston Collegue y San Francisco Javier supermercado Tottus a dos cuadras cercano a Mall Plaza norte en el cual cuentas con variados servicios tales como notaria Banco Santander Chile y Scotiabank. Si tienes una familia numerosa esta propiedad es ideal ya que cuenta con 3 pisos:Hall de entradaliving comedor independiente con aire acondicionado baño de visitas cocina independienteequipada y amoblada comedor de diario sector de bodega y pieza de servicio en el cual caben dos camas y su respectivo baño. En el segundo piso cuentas con el dormitorio principal con amplio walking closet y baño privado dos dormitorios y baño completo. Tercer piso cuenta con dos dormitorios bastante grandes además de aire acondicionado posicionado en escalera para optimizar distribución del flujo de aire. El patio se encuentra con pastelonesideal ara tener mascotas y terraza techada y cerrada. Capacidad para dos vehículos Todos los pisos de la propiedad son de piso flotante Cabe destacar que la propiedad cuenta con ampliación sin embargo la ampliación no se encuentra considerada en el precio de venta dado que no se encuentra regularizadapor lo que no afectará en el valor tasación. Gasto común: $60.000 - Contribuciones $109.000 Gastos Contribuciones: $ 60.000 Gastos comunes: $ 109.000"
"portal inmobiliario","Huechuraba","25-05-2020","House","Propiedades usadas","150 m²","3","2","2","4.35 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5630379-santa-martahuechuraba-uda#position=27&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción A PASOS MALL PLAZA NORTE.... HALL  LIVING COMEDOR COCINA AMERICANA EQUIPAD CON ENCIMERA HORNO Y CAMPANA 3 DORMITORIOS PRINCIPAL EN SUITE MAS UN SEGUNDO BAÑO. TERRAZA CON PERGOLA Y PARRILLA ANTEJARDIN PORTON AUTOMATICO. Características propiedad antejardín terraza con techo cocina amoblada cocina equipada hall Características comunidad áreas verdes estacionamiento de visitas juegos infantiles piscina"
"portal inmobiliario","Huechuraba","19-06-2020","House","Propiedades usadas","198 m²","4","3","2","5.8 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5674297-mejor-ubicacion-conectividadpv-uda#position=18&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción Cerca de colegios supermercados locomoción Primer piso: Hall de entrada; baño de visitas; living y comedor separados cocina amoblada y equipada. Segundo piso: Dormitorio principal en suite con Walk in closet; dos dormitorios con closet. Tercer Piso: Dormitorio con closet; baño completo; sala de estar. Terraza techada; jardín; estacionamiento descubierto para dos autos."
"portal inmobiliario","Huechuraba","11/5/2020","House","Propiedades usadas","192 m²","4","3","3","5.6 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5606801-guanaco-norte-a-pasos-de-locomocion-uda#position=5&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Casa amplia No primetral de 3 pisos en Condominio muy tranquilo: Piso 1: Todo con cerámica Recibos Living-comedor separados baño visitas cocina amplia amoblada y equipada logia  terraza y hermoso jardín armado. Piso 2: Todo alfombrado Dormitorio principal en suite con Walk in closet con ventilación 2 dormitorios amplos y un baño completo. Piso 3: Todo alfombrado 4° dormitorio y una muy grande sala de estar. Estacionamiento para 4 vehículos. Condominio con excelente seguridad piscinas salón de eventos quincho áreas verdes juegos infantiles y estacionamientos de visitas. A pasos de locomoción muy cerca de colegios y comercio. Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Techos: teja Suministros Agua caliente: calefón Calefacción: otro Características propiedad comedor de diario despensa escritorio lavadero exterior living comedor separado patio de servicio sala de estar cocina amoblada cocina equipada Características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas juegos infantiles multicancha piscina quincho sala de eventos Gastos Contribuciones: $ 112.000 Gastos comunes: $ 55.000 Otros suministros internet señal satelital teléfono tv cable wi-fi"
"portal inmobiliario","Huechuraba","21-04-2020","House","Propiedades usadas","160 m²","5","3","2","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5569206-en-condominio-frente-a-plaza-con-juegos-infantiles-uda#position=24&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Casa interior en Guanaco Norte Condominio Cerrado cuenta con 2 piscinas Club House Seguridad y guardia las 24 horas cerco eléctrico cámaras de seguridad estacionamiento de visita juegos infantiles Gastos comunes aproximados $40.000 Casa de 3 pisos de material solido aislada. Características 1er Piso Estacionamiento para dos autos Hall de entrada oficina living y comedor separado con cocina y comedor de diario. Baño de visitas Patio trasero con terraza con pérgola y jardín formado logia quincho. 2do Piso Dos dormitorios y baño amplio más pieza principal en suite con walking closet. 3er Piso Con dos dormitorios con closet sala de estar bodega y aire acondicionado. Nota El metraje es aproximado y sujeto a cambios 100-016"
"portal inmobiliario","Huechuraba","15-05-2020","House","Propiedades usadas","198 m²","3","3","2","6.2 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5613766-increible-casa-dentro-de-condominio-visitala-ahora-ga-uda#position=35&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción Excelente Casa dentro de condominio ubicado en sector de alta demanda. 1er piso: Hall de acceso baño de visitas living comedor separados cocina amoblada y equipada logia techada. 2do piso: Dormitorio principal en suite y walk in closet gran sala de estar. 3er piso: Dos dormitorios con closet baño completo. Exteriores: Terraza Techada Gran Quincho con horno Piscina estacionamiento para dos vehículos. El condominio cuenta con accesos controlados y seguridad 24/7 Características comunidad accesos controlados citófono"
"portal inmobiliario","Huechuraba","9/6/2020","House","Propiedades usadas","250 m²","5","4","3","6.98 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5656757-del-molino-santa-marta-de-huechuraba-uda#position=22&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción Maravillosa casa en condominio en Huechuraba. Construcción de dos pisos con cinco dormitorios cuatro baños amplio living y comedor cocina. Terraza techada y piscina."
"portal inmobiliario","Huechuraba","18-04-2020","House","Propiedades usadas","190 m²","4","2","1","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5564876-calle-del-manantial-guanaco-norte-uda#position=30&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Espectacular casa muy bien ubicada. Cerca de Pedro Fontova Casa en sector tranquilo y muy buena conectividad Estacionamiento y jardín Primer Piso: Dormitorio principal en suite alfombrado. Living comedor. Cocina Amoblada. Terraza cerrada Segundo Piso: Sala de estar 3 dormitorios y 1 baño Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Techos: teja Suministros Agua caliente: calefón Características propiedad antejardín lavadero exterior riego automático sala de estar terraza con techo cocina amoblada cocina equipada"
"portal inmobiliario","Huechuraba","7/5/2020","House","Propiedades usadas","125 m²","5","2","2","4.5 UF","https://www.portalinmobiliario.com/MLC-525807697-acogedora-casa-2-pisos-condominio-en-huechuraba-_JM#position=16&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Acogedora y segura casa en condominio en Huechuraba. Living comedor amplia cocina 2 baños 5 dormitorios baño visita 5 dormitorios. A pasos del metro e intermodal colegios supermercados."
"portal inmobiliario","Huechuraba","12/5/2020","House","Propiedades usadas","190 m²","4","2","1","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608641-del-mananatila-guanaco-norte-uda#position=50&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción Amplia casa muy bien ubicada. Muy cerca de Pedro Fontova. Sector muy tranquilo locomoción a pasos Estacionamiento y jardín Primer Piso: Dormitorio principal en suite alfombrado. Living comedor. Cocina amoblada. Terraza cerrada Segundo Piso: Sala de estar 3 dormitorios y 1 baño Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Techos: teja Suministros Agua caliente: calefón Calefacción: otro Características propiedad antejardín comedor de diario despensa escritorio lavadero exterior living comedor separado patio de servicio portón eléctrico riego automático sala de estar cocina amoblada cocina equipada hall portón automático Otros suministros internet señal satelital teléfono tv cable wi-fi"
"portal inmobiliario","Huechuraba","12/5/2020","House","Propiedades usadas","215 m²","4","4","2","7 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5609166-en-microbarrio-cerrado-con-seguridad-uda#position=44&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción Hermosa casa sólida ubicada en barrio cerrado con accesos controlados. Primer piso: Living comedor separado cocina loggia hermoso patio terraza y piscina. Segundo piso: Dormitorio principal en suite 2 dormitorios y baño completo Tercer piso: Un gran dormitorio sala de estar y baño. Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Techos: teja Suministros Agua caliente: calefón Calefacción: otro Características propiedad antejardín comedor de diario despensa escritorio lavadero exterior living comedor separado patio de servicio piscina portón eléctrico riego automático sala de estar terraza con techo cocina amoblada cocina equipada hall portón automático Características comunidad accesos controlados áreas verdes circuito cerrado de tv estacionamiento de visitas juegos infantiles Otros suministros internet señal satelital teléfono tv cable wi-fi"
"portal inmobiliario","Huechuraba","16-06-2020","House","Propiedades usadas","180 m²","4","2","2","6.75 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5666404-de-la-trilla-7535-uda#position=43&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Quincho de asado piso flotante en ambos pisos."
"portal inmobiliario","Huechuraba","18-04-2020","House","Propiedades usadas","173 m²","4","3","1","5.8 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5565120-linda-casa-dentro-condominio-pv-uda#position=27&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Casa en muy buen estado dentro de condominio con excelente conectividad a pasos de supermercados locomoción y comercio. Primer Piso:Hall Entrada Living comedor ( ampliado) cocina amoblada y equipada logia techada dormitorio con baño completo Segundo Piso: Dormitorio Principal en suite con walk in closet Amplia sala de estar Tercer Piso: 2 amplios dormitorios con clóset baño completo. Características propiedad sala de estar cocina amoblada cocina equipada Características comunidad accesos controlados áreas verdes"
"portal inmobiliario","Huechuraba","28-06-2020","House","Propiedades usadas","200 m²","6","4","3","5.99 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5686876-santa-marta-de-huechura-uda#position=10&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción ESTUPENDA CASA SOLIDA AISLADA EN MICRO BARRIO UBICADA EN SANTA MARTA DE HUECHURABA CERCANA A COLEGIOS SUPERMERCADO MALL PLAZA NORTE Y LOCOMOCION COLECTIVA. FRENTE A PLAZA DE JUEGO. LA PROPIEDAD CUENTA CON 3 NIVELES PRIMER PISO CONFORMADO POR HALL DE ACCESO LIVING COMEDOR COCINA DORM DE SERVICIO CON BAÑO BAÑO DE VISITA Y LAVADERO. SEGUNDO PISO CONFORMADO POR DORM PPAL CLOSET BAÑO ESCRITORIO Y SALA DE ESTAR (OPCION DE DORM) TERCER PISO CONFORMADO POR: DOS DORMITORIOS (AMBOS CON CLOSET) BAÑO SALA DE ESTAR (OPCION DE DORM). PATIO CON TERRAZA TECHADA. PISOS DE PORCELANATOS Y PISO LAMINADO DE MADERACOCINA REMODELADA CON ENCIMERA HORNO Y CAMPANA. VALOR UF 5.990 CONTACTO PARA VISITAS Y DETALLES KUNAQ PROPERTY +56982516116 visitas solo con los protocolos por pandemia."
"portal inmobiliario","Huechuraba","3/7/2020","House","Propiedades usadas","181 m²","5","3","3","160.000.000 $","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5695324-avenida-el-guanaco-norte-2000-uda#position=9&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción Vendo hermosa Casa en Huechuraba Condominio La Liguria Hermosa Casa en condominio de tres pisos en excelente estado y mantención. Primer piso: living comedor separado con piso cerámica cocina independiente equipada y amoblada con Logia/lavadero. Lindo patio con césped con riego automático y cobertizo con piso cerámica Antejardín con 3 estacionamientos. Condominio cuenta con guardia y vigilancia las 24 hrs. con acceso controlado. Además tiene piscina multicancha quincho áreas verdes y salón de eventos. Valor gastos comunes $60.000 aproximados Segundo piso: 3 dormitorio 2 baños (la habitación principal con baño en suite y wolking close) piso flotante. Tercer piso: 1 habitación amplia con clóset y sala de estar con piso alfombrado. Orientación Poniente. Superficie 181 m² terreno 120 m² construcción aprox. Situado en un tranquilo barrio residencial con una increíble ubicación destaca por su excelente conectividad y accesibilidad a Vespucio Norte y Autopista Central. A 5 minutos de la línea 3 del metro Los Libertadores y Mall Palza Norte. VALOR VENTA $160.000.000 Contacto interesados Francia Saavedra Asesora Inmobiliaria Celular/Whatsaap: +56 9 95440993 Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Características propiedad alarma antejardín comedor de diario despensa lavadero interior living comedor separado pieza de planchado pieza de servicio quincho riego automático terraza con techo cocina amoblada cocina equipada hall Características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas juegos infantiles multicancha piscina quincho sala de eventos Gastos Contribuciones: $ 112.000 Gastos comunes: $ 60.000"
"portal inmobiliario","Huechuraba","13-05-2020","House","Propiedades usadas","160.02 m²","3","3","2","4.95 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5610530-dentro-de-condominio-excelente-ubicacion-no-pierdas-de-visitar-pv-uda#position=40&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción DENTRO DE CONDOMINIO; SEGURIDAD 24/7 PRIMER PISO; HALL DE ENTRADA; LIVING Y COMEDOR SEPARADOS; GRAN COCINA AMOBLADA Y EQUIPADA; BAÑO DE VISITAS; LOGGIA CERRADA Y TECHADA. SEGUNDO PISO: DORMITORIO PRINCIPAL EN SUITE Y WALKING Y CLOSET; DOS DORMITORIOS CON CLOSET; BAÑO COMPLETO. EXTERIORES: PISCINA; TERRAZA TECHADA; ESTACIONAMIENTO DESCUBIERTO PARA DOS AUTOS; ANTEJARDIN"
"portal inmobiliario","Huechuraba","8/4/2020","House","Propiedades usadas","200 m²","4","3","3","5.6 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5521548-av-guanaco-norte-con-los-libertadores-uda#position=38&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Propiedad de 3 pisos en condominio!! Hall de entrada Living Comedor separados  cocina amoblada y equipada logia. Segundo piso: Dormitorio principal en Suite con Walking Closet baño completo dos dormitorios. Tercer piso: Gran sala de estar Terminaciones Piso baños: cerámica Piso dormitorios: piso flotante Techos: teja Suministros Agua caliente: calefón Calefacción: otro Características propiedad alarma antejardín despensa escritorio living comedor separado riego automático sala de estar terraza con techo cocina amoblada cocina equipada hall Características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas juegos infantiles multicancha piscina quincho sala de eventos Gastos Contribuciones: $ 68.000 Gastos comunes: $ 58.000"
"portal inmobiliario","Huechuraba","15-05-2020","House","Propiedades usadas","200 m²","4","3","2","5.92 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5614321-casa-en-sector-residencial-uda#position=34&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción Casa ubicada en microbarrio con seguridad las 24 ha plazas con juego infantiles locomocion supermercados locales comerciales a una cuadra. Caracteristicas 1er piso Hall de acceso cocina comedor logia dormitorio y baño de servicio living comedor Terraza con pergola 2° piso Dormitorio principal con baño en suite y E.C. Sala de estar amplia (con posibilidad a cerrarse y dejarbdormitorio amplio) 3° piso Dos dormitorios con closets y baño Los metrajes son aprox y sujetos a cambio Te asesoramos con tu crédito hipotecario!"
"portal inmobiliario","Huechuraba","12/5/2020","House","Propiedades usadas","190 m²","4","2","1","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608685-entre-pedro-fontova-y-camino-del-roble-uda#position=49&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción Gran casa muy bien ubicada. A pasos de locomoción en un sector muy tranquilo. Primer Piso: Dormitorio principal en suite alfombrado. Living comedor. Cocina. Terraza. Segundo Piso: Sala de estar 3 dormitorios y 1 baño. Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Techos: teja Suministros Agua caliente: calefón Calefacción: otro Características propiedad antejardín comedor de diario despensa escritorio lavadero exterior patio de servicio portón eléctrico sala de estar terraza con techo cocina amoblada cocina equipada hall Otros suministros internet señal satelital teléfono tv cable wi-fi"
"portal inmobiliario","Huechuraba","13-05-2020","House","Propiedades usadas","150 m²","3","2","1","5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5610874-lombardia-berta-correa-uda#position=39&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción Bonita casa aislada ubicada en sector Berta Correa. Cercana a supermercados colegios y comercio en general. PRIMER PISO Living comedor piso flotante cocina amoblada y equipada con encimera campana horno mesa comedor de diario loggia techada y cerrada baño de visitas. SEGUNDO PISO Tres dormitorios el principal en suite con walk in closet más un segundo baño completo. (Dormitorios alfombrados todos con closet) EXTERIORES Estacionamiento vehicular antejardín y jardín terraza. Gastos comunes $20.000 ( aproximados) *Metrajes aproximados"
"portal inmobiliario","Huechuraba","11/5/2020","House","Propiedades usadas","132 m²","3","4","2","135.000.000 $","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5605707-a-media-cuadra-de-pedro-fontova-en-condominio-uda#position=12&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Casa no perimetral en Condominio muy tranquilo y con excelente seguridad. 2 SUITE!!!! 1er piso: Hall de acceso Living comedor cocina logia bodega. Dormitorio principal en suite y amplio closet. Terraza techada. Baño de visitas. 2o. piso: 2 amplios dormitorios uno en suite gran sala de estar. Antejardin y estacionamiento para 4 autos. Condominio muy tranquilo a pasos de locomoción comercio y colegios. Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Techos: teja Suministros Agua caliente: calefón Calefacción: otro Características propiedad antejardín comedor de diario despensa escritorio lavadero exterior patio de servicio pieza de planchado riego automático sala de estar terraza con techo cocina amoblada cocina equipada hall Características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas juegos infantiles Gastos Contribuciones: $ 60.000 Gastos comunes: $ 45.000 Otros suministros internet señal satelital teléfono tv cable wi-fi"
